book	id	star	time	likenum	body
陪安东尼度过漫长岁月	Scarltee	allstar40	2012-02-22	0	跟DF小盆友的回忆...
陪安东尼度过漫长岁月	jiushiguang	allstar50	2012-04-10	0	温暖的文字，一个少年对于平凡生活的记录。没有太多华丽的词藻，没有太深刻的哲理，没有标点符号的写作方式，静静读完，突然觉得生活很美。
陪安东尼度过漫长岁月	yoooooooooo	allstar30	2012-01-25	0	买错了才看的不过有些句子还不错
陪安东尼度过漫长岁月	C.477646906	none	2011-12-11	0	感觉没橙写得好 不过是写作上还是情感上，橙更加老练把 嗯，更喜欢橙
陪安东尼度过漫长岁月	cheersdarlin	allstar10	2011-12-03	0	写给16岁人看的书，不适合26岁的人。
陪安东尼度过漫长岁月	Joy1023	allstar50	2011-11-15	0	出国留学真的没有那么容易。一个人要面对so many things.
陪安东尼度过漫长岁月	laurel-nanr	allstar40	2012-01-16	0	适合独居的时候阅读。
陪安东尼度过漫长岁月	56007730	allstar50	2011-11-13	0	爱安东尼，从身到心
陪安东尼度过漫长岁月	leonah	allstar30	2012-01-31	0	“开心的事 总要以后回忆起来才知道……”
陪安东尼度过漫长岁月	wenyuangeshidu	allstar30	2011-12-18	0	一个小男生在国外生活（考虑了一下，还是不要用拼搏这个词）的点点滴滴。生活很艰苦，但也有可哭可笑的人物和故事。对于没有标点符号的文字还是觉得陌生，因为自己平时读书和写字的时候都注意用标点符号去感受或者表达心情。最后那一小段有点点颜色的文字最是喜欢，呵呵。对安东尼君的取向十分好奇啊！
陪安东尼度过漫长岁月	40325873	allstar50	2013-03-23	0	正文完全没有逗号句号。初读会觉得矫情虚伪加炫耀，纯纯一本小资发嗲文，慢慢的会适应并发现 其中的真性情。ps：一个独立而完善的人格要经过多少摔打，向所有漂泊求知的海外留学生致敬。。。
陪安东尼度过漫长岁月	parkxiahky	allstar50	2012-01-05	0	看的安东尼的第一本书。仍记得下课后冲出去乘车做到10数站地开外在图书大厦穿梭找这本书的那天。快3年了呢QAQ
陪安东尼度过漫长岁月	yatou711	allstar20	2011-11-23	0	可想而知，当年过着不用花钱就有书看的日子时是选了多少烂书呵……
陪安东尼度过漫长岁月	watermelonyan	none	2011-11-25	0	可能每个人都有每个人的快乐。
陪安东尼度过漫长岁月	xideserts	allstar10	2011-12-25	0	看封面以为很素，看到序作者有点儿想吐，看了一半实在忍不住。我真是够欠的，一下儿买了两部。
陪安东尼度过漫长岁月	lovely_love	allstar30	2011-11-17	0	看不完，买这些矫情微博段子凑成的书我还不如申请个马甲关注@唯美语录
陪安东尼度过漫长岁月	4563289	allstar50	2012-01-30	0	五星，不解释。
陪安东尼度过漫长岁月	obstinateIEMs	none	2011-12-18	0	说好的阿德莱德呢。。。
陪安东尼度过漫长岁月	weiyangcc	none	2011-11-19	0	像blog 不像书。。
陪安东尼度过漫长岁月	tiramisu228	allstar50	2011-12-27	0	和胡小白交换了
陪安东尼度过漫长岁月	2226350	allstar50	2011-11-19	0	盘腿儿看了一下午 很轻松滴阅读时光 腿麻了N次 终于明白为什么稀饭安东尼了 因为里面有麦兜和小王子的影子O(∩_∩)O~
陪安东尼度过漫长岁月	nianyike	allstar20	2011-09-18	0	这个作家  虽然他的青春 不如郭敬明那般疼痛 却也是弥久不散的淡淡忧愁  护肤  逛街  买奢侈品  欧洲的城市  夏日的有轨电车 文艺得 像个基佬。
陪安东尼度过漫长岁月	meow7	allstar50	2011-09-12	0	Anthony你知道阿米前天做梦以为你要跟她坐同桌了么，这货爱吃双吉啥的都是被你闹的.. 爱你到走火入魔的孩子..
陪安东尼度过漫长岁月	xixizxl	allstar50	2011-09-14	0	寂寞地长大了，长大的哲学了。
陪安东尼度过漫长岁月	hicat	allstar10	2011-09-17	0	装逼犯,废纸的.
陪安东尼度过漫长岁月	46037661	allstar50	2011-10-31	0	他的文字很温暖
陪安东尼度过漫长岁月	Abbey-Yu	allstar50	2011-09-01	0	某些片段 莫名地 想流泪啊
陪安东尼度过漫长岁月	evelyn_hh	allstar40	2012-12-12	0	适合睡前读读
陪安东尼度过漫长岁月	qianxiamo	none	2011-09-02	0	细腻的文字，真实的生活。
陪安东尼度过漫长岁月	13904036	allstar30	2012-08-21	0	我过了年纪了吧  更喜欢质朴的东西  感觉听一男的碎碎念  有些受不了
陪安东尼度过漫长岁月	shenqianlan	allstar50	2011-10-23	0	天安门看升旗，回初中看孩子放学。
陪安东尼度过漫长岁月	staywhoyouare	allstar40	2011-10-02	0	我来慢慢告诉你，我经历的了哪些时光，我们慢慢来分享，在时光的洪流中曾度过的岁月，普普通通，却刻骨铭心难以忘怀。
陪安东尼度过漫长岁月	4087691	allstar30	2011-09-07	0	就是为了平静一下
陪安东尼度过漫长岁月	mmmuzi	allstar40	2011-09-06	0	不二：世界上只有30%的人可以控制鼻孔
陪安东尼度过漫长岁月	tu1989127	allstar10	2011-10-25	0	我靠，这书竟然能拿8.5的高分。。。多少推手啊
陪安东尼度过漫长岁月	troublesomemomo	allstar40	2011-11-23	0	我很敬佩韩寒，也从盲目崇拜四姐到极度鄙视他，但是这些丝毫不妨碍我喜欢大帅哥安东尼，和ECHO画的那只叫做Antony的兔子~~~
陪安东尼度过漫长岁月	3639418	none	2011-10-01	0	第一本 18岁
陪安东尼度过漫长岁月	chenmai	allstar30	2011-10-11	0	看过后大受激励 这样写文章都能发表~~~
陪安东尼度过漫长岁月	summer-12	allstar20	2011-09-24	0	随便自言自语无病呻吟两句就能出书了？作者缺钱花了吧
陪安东尼度过漫长岁月	guai1105	allstar10	2011-11-03	0	傻X非主流
沉默的大多数	kinokinokino	allstar50	2011-12-07	517	我对自己的要求很低：我活在世上，无非想要明白些道理，遇见些有趣的事。倘能如我所愿，我的一生就算成功。为此也要去论是非，否则道理不给你明白，有趣的事也不让你遇到。我开始得太晚了，很可能做不成什么，但我总得申明我的态度，所以就有了这本书——为我自己，也代表沉默的大多数。 ——王小波
沉默的大多数	koiwai0908	allstar50	2011-10-17	405	我看现在是冷漠的大多数了
沉默的大多数	GayScript	allstar50	2014-05-30	306	我对《沉默的大多数》的笔记(49)：http://book.douban.com/people/GayScript/annotation/1054685/ 如果对人生有疑惑，推荐看下《月亮和六便士》《苏菲的世界》《少有人走的路》《沉默的大多数》。
沉默的大多数	yinhexiaojie	allstar50	2013-10-12	307	与其别人让我闭嘴，不如我自己赶快沉默了去。你的理又不是我的，我跟你辩个五六七八没意思。
沉默的大多数	blackshadow1988	allstar50	2008-08-20	208	我们是沉默的大多数，或在内心挣扎，或在脸上写满愤怒，然而结局终究是平庸与顺从。
沉默的大多数	44331995	allstar30	2016-07-14	58	看了一半，难以为继。语言风格是揣着聪明装糊涂，可能是时代需要。关键是这聪明在我看来还不够聪明，不过想想，在那个时代，这应当也是冒险了。庆幸自己生在了现在。唯一的收获是，书中说，看杂文看评论的人，永远不能真正了解一门艺术。算是对自己一记警钟。想要广泛涉猎，高谈阔论，却又不曾自己真正深入过什么，算是一种对艺术的亵渎吧。希望自己多一点沉淀。
沉默的大多数	duomeyouai	allstar50	2011-05-13	56	王小波就是神。韩寒模仿的不太好
沉默的大多数	lele020506	allstar50	2013-02-18	46	傍晚你坐在屋檐下，看着天慢慢地黑下去，寂寞而凄凉，感到自己的生命被剥夺了。当时我是个年轻人，但我害怕这样生活下去，衰老下去。在我看來，这是比死亡更可怕的事。
沉默的大多数	nwwfewx	allstar50	2011-05-27	33	永远记得1997他离开了，永远记得他是作家，也是程序员。更永远记得他对我们说了那么多终生受用的话。那淡淡的失落，轻轻的唉息，怀才不遇的痛惋，如此的人生的苦楚，随还在我身边存在，我却只有更好的接受它，因为我的路还很长。谢谢你，王老师！
沉默的大多数	macao	allstar40	2010-03-04	40	说实话我不是很喜欢 翻来覆去太婆妈了
沉默的大多数	soco1009	allstar30	2013-03-08	29	不乏有趣的观点，但有点絮叨，对罗素更是不厌其烦的引用。豆瓣评分居然9.8,是盲目崇拜还是我打开书的方式不对。倒是在地铁看他妻子写的悼念文章，看到当众流眼泪。
沉默的大多数	sdauwxm	allstar30	2011-04-14	29	王小波确实有点被神化的意味了
沉默的大多数	sunflower1988	allstar40	2012-03-01	24	爸爸说他看后觉得有几个问题：1文字太生硬，拗口，不优美；2作为一个知识分子，着眼点不够宽泛，没有通过思想内涵换起整个社会思考的宽宏气质。我看了一下还没能理解我爸说的。再接再厉吧~~
沉默的大多数	liusuer	allstar40	2012-02-13	13	最最最最最最心仪的作家啊，喜欢得想低低地叫唤．．．
沉默的大多数	thana19tos90	allstar20	2013-07-29	19	王小波真的不是被人吹捧起来的？
沉默的大多数	emmmmmmma	allstar40	2013-06-21	13	不知为什么，一直对王小波喜欢不起来，无论小说或杂文
沉默的大多数	amhooo	allstar50	2012-03-08	8	文字的魅力、思辨的乐趣，在王小波的杂文里展现得淋漓尽致。
沉默的大多数	Dora-Y	allstar20	2012-09-24	8	有些“自由”的人总调侃说知识分子不该这样不应该那样，这又是一种自由的桎梏。
沉默的大多数	xiaxiaokuiguai	allstar40	2012-08-22	8	近来，再次通读此书，收获与以往又有不同。同样一本书，在不同的年龄读，也会有不一样的收获。
沉默的大多数	kingedward	allstar40	2011-02-28	41	看得到睿智，看不到渊博，太纠结于一些琐碎甚至重复的东西，光是文理的问题就说了又说
沉默的大多数	abjkl	allstar40	2012-10-18	10	如果他一直活现在，也会是个吐槽怪吧。lol~
沉默的大多数	icicle0226	none	2012-10-27	11	这本有点读不下去了 弃
沉默的大多数	anchoretic	allstar40	2013-12-30	7	王小波学二代式的广博在今天看来已经是很普遍了，个人以为他的巅峰就是在这本书中的《沉默的大多数》和《花刺子模信使问题》两篇文章，当我们读过了今人诸多的随笔、读书札记之后，才能看出先知的V5!
沉默的大多数	stscar	none	2015-04-09	6	很多年前读的了。印象比较深的就是格调公式，理性与丰富，王小波自述知识背景（……），不要把病态当天才，以及日常的这些作业与观察，多少是能避免发放虚浮的见解。
沉默的大多数	lookingforsj	allstar40	2015-10-12	7	好装逼的感觉
沉默的大多数	Se7en_xy	allstar50	2013-03-26	9	所谓常识，其实是一种平和自由的心态，能够对自己不了解的东西报以宽容，能够对自己不赞同的观点报以理解，能够对自己不喜欢的事情报以尊重。
沉默的大多数	EG	allstar30	2010-09-21	5	视野可以再宽宽，idea可以再多多
沉默的大多数	zech	allstar40	2012-04-05	5	如果以文论，体裁文笔王小波都未必算大家，卖弄文字怕是连郭敬明之流都比不了，杂文前四分之一基本都要离题而论再自行纠正。但我始终认为，写字这东西，文笔之类永远次要，最核心在于思想。读完此书，才发觉其思想之透澈，才发现了很多事情本来应有的样子。我们都是大多数，习惯沉默。
沉默的大多数	jinduoduo	allstar40	2009-05-11	5	文章憎命达，没有当年一腔热血去云南下乡也不会有后来的王小波吧
沉默的大多数	1201841	allstar40	2006-11-01	6	从前傻*的大多数人都沉默，他不沉默；现在傻*的大多数人不沉默了，他却不得不沉默……
沉默的大多数	hairuo	allstar40	2005-08-05	3	对王和他那个时代而言，他的杂文很好。
沉默的大多数	coffeeland	allstar50	2006-11-25	4	你知道他不仅小说写得好
沉默的大多数	xiangchou	allstar50	2008-03-23	4	王小波杂文远远好于他的小说。既智慧又有趣，这样的人，王小波去世后，我还没有发现第二个。
沉默的大多数	37552057	allstar40	2013-01-18	3	生活障碍重重，纷繁复杂，如果还能平心而论来上一句“真他妈的有意思”，恭喜你步入黑色幽默行列了。读懂王小波的黑色幽默了吗。沉默说明他比我想象中来的低调沉稳，和痞子扯不上半点关系。
沉默的大多数	magic828	allstar50	2006-04-21	1	專業收藏王小波作品
沉默的大多数	post-rocker	none	2009-02-05	2	不如小说好玩儿
沉默的大多数	chenxiaohan	allstar40	2016-05-14	2	地势坤，君子以厚德载物。
沉默的大多数	yumuya	allstar50	2015-08-30	5	我们是沉默的大多数，或在内心挣扎，或在脸上写满愤怒，然而结局终究是平庸与顺从。
沉默的大多数	CFJ	allstar30	2006-05-18	3	我的是97年白皮棕树版
沉默的大多数	wunching	allstar50	2015-07-05	3	很厉害，有种挠痒挠中点子上的爽快感。。话说有几篇说生活邋遢的人没有自尊的，在我这个和一堆垃圾虫傻逼住在一起的人看来真是大快人心。。。。。。而虽然杂文语言看似辛辣，但是作者还是有种很大度很谦和的感觉。。。
沉默的大多数	3110273	allstar30	2012-01-05	3	初读有点意思 再读有点乏味 标签化情况严重 文革 罗素 翻来覆去的引用 不喜~
沉默的大多数	water0531	allstar50	2012-09-12	5	多次提及杜拉斯的《情人》，罗素粉，批判了好多次孟子，幽默，诚恳，谦虚，宽容，清醒。
沉默的大多数	imad	allstar40	2009-08-03	1	书名就概括了中国现状……好像一直都这样
沉默的大多数	joybee5623	allstar40	2010-09-27	2	听MP3将中流砥柱《沉默的大多数》“听”完（家常读书系列），此文包罗万象，从对国人的沉默文化到文革的沉默成本和反思，涉及民族主义、理想主义等等，其中思想七拐八绕，不能完全catch住，不过其它文章如《思维的乐趣《我看文化热》等，论述点更加专一，容易读些，行云流水的文字功力和深邃的思想感悟让读者感到酣畅淋漓。
沉默的大多数	mango8931	allstar30	2015-06-11	1	两星半。是因为那个时代跟现在实在是找不到共鸣吗？只记住了“我在云南插队的时候……”这句出现了n次。最后面的几篇还不错，有点印象。总体来说，真没那么好看啊。
沉默的大多数	lollypain	allstar30	2010-02-05	1	最喜欢洋鬼子与辜鸿铭那篇~
沉默的大多数	bigeyedog	allstar50	2010-08-14	1	今天看来王小波的思想有些值得商榷，语言或许有些不必要的粗糙，但我感激这位老师在我塑造价值观的阶段告诉我教育的话语也许是错的，这让我受益终生，至今还记得那种智识的碾压下暴露的道德的促狭，见识的贫乏和逻辑的混乱，我愿把我的师承献给他。王小波是一个有趣而正常的人。
